Voltage,Decay_Time,Decay_Slope,Real_Tau,Tau_Fast,Tau_Slow,Species,Recording,replicate,Date,Venom,Set
-35,3.27233243,0.015033114,,,,Rat,activation,2,Oct_23_16,Yes,6
-30,1.864044905,0.04483331,,,,Rat,activation,2,Oct_23_16,Yes,6
-25,2.571363449,0.053133748,,,,Rat,activation,2,Oct_23_16,Yes,6
-20,2.759824514,0.053974021,,,,Rat,activation,2,Oct_23_16,Yes,6
-15,3.194047928,0.056342259,,,,Rat,activation,2,Oct_23_16,Yes,6
-10,2.756539345,0.115049757,,,,Rat,activation,2,Oct_23_16,Yes,6
-5,2.281457901,0.213240892,,,,Rat,activation,2,Oct_23_16,Yes,6
0,1.836744428,0.28930667,,,,Rat,activation,2,Oct_23_16,Yes,6
5,1.495612025,0.366682142,,,,Rat,activation,2,Oct_23_16,Yes,6
10,1.256103873,0.403234512,,,,Rat,activation,2,Oct_23_16,Yes,6
15,1.25830555,0.37862587,,,,Rat,activation,2,Oct_23_16,Yes,6
20,1.101094127,0.404944807,,,,Rat,activation,2,Oct_23_16,Yes,6
25,1.129919887,0.379273146,,,,Rat,activation,2,Oct_23_16,Yes,6
30,0.927186489,0.403026283,,,,Rat,activation,2,Oct_23_16,Yes,6
35,1.025371552,0.345734268,,,,Rat,activation,2,Oct_23_16,Yes,6
40,1.001222253,0.303532451,,,,Rat,activation,2,Oct_23_16,Yes,6
45,0.925547063,0.317604721,,,,Rat,activation,2,Oct_23_16,Yes,6
50,0.870393336,0.289768964,,,,Rat,activation,2,Oct_23_16,Yes,6
55,0.690556467,0.300670832,,,,Rat,activation,2,Oct_23_16,Yes,6
60,0.655782223,0.275275856,,,,Rat,activation,2,Oct_23_16,Yes,6
65,0.60131979,0.249008924,,,,Rat,activation,2,Oct_23_16,Yes,6
70,0.609943569,0.23505801,,,,Rat,activation,2,Oct_23_16,Yes,6
75,0.667445958,0.167156413,,,,Rat,activation,2,Oct_23_16,Yes,6
80,0.595250368,0.201197952,,,,Rat,activation,2,Oct_23_16,Yes,6
85,0.443396538,0.184936464,,,,Rat,activation,2,Oct_23_16,Yes,6
90,0.466500193,0.145002022,,,,Rat,activation,2,Oct_23_16,Yes,6
-80,0.056593437,0.180053025,,,,Rat,activation,3,Oct_23_16,Yes,6
-75,0.14488022,0.15716666,,,,Rat,activation,3,Oct_23_16,Yes,6
-70,0.060168769,0.271605402,,,,Rat,activation,3,Oct_23_16,Yes,6
-65,0.12574999,0.151062697,,,,Rat,activation,3,Oct_23_16,Yes,6
-60,0.263607204,0.072937422,,,,Rat,activation,3,Oct_23_16,Yes,6
-55,0.158533216,0.149535567,,,,Rat,activation,3,Oct_23_16,Yes,6
-50,0.048214469,0.299071133,,,,Rat,activation,3,Oct_23_16,Yes,6
-45,0.116728842,0.184630647,,,,Rat,activation,3,Oct_23_16,Yes,6
-40,0.86051172,0.022490524,,,,Rat,activation,3,Oct_23_16,Yes,6
-35,2.662275314,0.010698691,,,,Rat,activation,3,Oct_23_16,Yes,6
-30,2.786422014,0.018585654,,,,Rat,activation,3,Oct_23_16,Yes,6
-25,2.150480509,0.026084686,,,,Rat,activation,3,Oct_23_16,Yes,6
-20,2.840584755,0.038867649,,,,Rat,activation,3,Oct_23_16,Yes,6
-15,2.49439168,0.051920567,,,,Rat,activation,3,Oct_23_16,Yes,6
-10,2.869466066,0.082240634,,,,Rat,activation,3,Oct_23_16,Yes,6
-5,1.954468608,0.227962345,,,,Rat,activation,3,Oct_23_16,Yes,6
0,1.741437435,0.423353732,,,,Rat,activation,3,Oct_23_16,Yes,6
5,1.207161307,0.649682462,,,,Rat,activation,3,Oct_23_16,Yes,6
10,1.073131323,0.772969782,,,,Rat,activation,3,Oct_23_16,Yes,6
15,0.798601031,0.980936706,,,,Rat,activation,3,Oct_23_16,Yes,6
20,0.709164083,0.99110955,,,,Rat,activation,3,Oct_23_16,Yes,6
25,0.631633639,1.0270257,,,,Rat,activation,3,Oct_23_16,Yes,6
30,0.588958085,1.044355035,,,,Rat,activation,3,Oct_23_16,Yes,6
35,0.565243483,1.011113048,,,,Rat,activation,3,Oct_23_16,Yes,6
40,0.571479738,0.916834831,,,,Rat,activation,3,Oct_23_16,Yes,6
45,0.610866964,0.795854926,,,,Rat,activation,3,Oct_23_16,Yes,6
50,0.477365464,0.886579335,,,,Rat,activation,3,Oct_23_16,Yes,6
55,0.44800362,0.844813824,,,,Rat,activation,3,Oct_23_16,Yes,6
60,0.367961764,0.850830972,,,,Rat,activation,3,Oct_23_16,Yes,6
65,0.348518401,0.762940168,,,,Rat,activation,3,Oct_23_16,Yes,6
70,0.328146875,0.695496142,,,,Rat,activation,3,Oct_23_16,Yes,6
75,0.263007641,0.631409764,,,,Rat,activation,3,Oct_23_16,Yes,6
80,0.247312427,0.598145545,,,,Rat,activation,3,Oct_23_16,Yes,6
85,0.198310912,0.669861317,,,,Rat,activation,3,Oct_23_16,Yes,6
90,0.197819382,0.466919601,,,,Rat,activation,3,Oct_23_16,Yes,6
-80,0.030857261,0.299071133,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-75,0.101522125,0.215148106,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-70,0.023400089,0.427244455,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-65,0.085825592,0.210572496,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-60,0.02989842,0.180053025,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-55,0.050096575,0.253294945,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-50,0.065362126,0.244142026,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-45,0.058427643,0.378416538,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-40,0.080581702,0.262450159,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-35,0.089250341,0.292967647,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-30,0.187480271,0.231933683,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-25,1.630133271,0.023787329,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-20,2.089231014,0.026459482,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-15,1.975691676,0.029740768,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-10,3.062982798,0.049931701,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-5,2.277650118,0.160555631,,,,Gmouse,activation,1,Oct_23_16,Yes,6
0,1.911256313,0.342530102,,,,Gmouse,activation,1,Oct_23_16,Yes,6
5,1.648185015,0.459902078,,,,Gmouse,activation,1,Oct_23_16,Yes,6
10,1.508674264,0.527131319,,,,Gmouse,activation,1,Oct_23_16,Yes,6
15,1.180027723,0.605019391,,,,Gmouse,activation,1,Oct_23_16,Yes,6
20,1.157814622,0.62824291,,,,Gmouse,activation,1,Oct_23_16,Yes,6
25,0.99056834,0.657626092,,,,Gmouse,activation,1,Oct_23_16,Yes,6
30,0.976638019,0.647583127,,,,Gmouse,activation,1,Oct_23_16,Yes,6
35,0.97861141,0.610046327,,,,Gmouse,activation,1,Oct_23_16,Yes,6
40,1.013400793,0.564820528,,,,Gmouse,activation,1,Oct_23_16,Yes,6
45,0.746202528,0.631713748,,,,Gmouse,activation,1,Oct_23_16,Yes,6
50,0.730303943,0.58186847,,,,Gmouse,activation,1,Oct_23_16,Yes,6
55,0.676352859,0.558944046,,,,Gmouse,activation,1,Oct_23_16,Yes,6
60,0.516699314,0.620814443,,,,Gmouse,activation,1,Oct_23_16,Yes,6
65,0.46675992,0.603027165,,,,Gmouse,activation,1,Oct_23_16,Yes,6
70,0.436549395,0.529523492,,,,Gmouse,activation,1,Oct_23_16,Yes,6
75,0.427649349,0.483049423,,,,Gmouse,activation,1,Oct_23_16,Yes,6
80,0.429436296,0.380336076,,,,Gmouse,activation,1,Oct_23_16,Yes,6
85,0.336672753,0.383300394,,,,Gmouse,activation,1,Oct_23_16,Yes,6
90,0.330218136,0.285949498,,,,Gmouse,activation,1,Oct_23_16,Yes,6
-80,0.122613944,0.05188014,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-75,0.287374198,0.047607604,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-70,0.063000239,0.155639052,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-65,0.158924654,0.062561192,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-60,0.096353307,0.103759371,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-55,0.056454759,0.234984457,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-50,0.483200103,0.028948087,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-45,2.335888147,0.00973276,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-40,3.767889023,0.008291638,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-35,2.768510818,0.018814163,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-30,2.089000225,0.036433265,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-25,2.44214797,0.040984325,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-20,2.880359888,0.059935302,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-15,2.689838648,0.123605378,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-10,1.953739524,0.312979549,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-5,1.527092099,0.573476195,,,,Gmouse,activation,2,Oct_23_16,Yes,6
0,1.304572582,0.787495315,,,,Gmouse,activation,2,Oct_23_16,Yes,6
5,1.007209539,1.014826775,,,,Gmouse,activation,2,Oct_23_16,Yes,6
10,0.971278489,1.087036014,,,,Gmouse,activation,2,Oct_23_16,Yes,6
15,0.854430318,1.165753245,,,,Gmouse,activation,2,Oct_23_16,Yes,6
20,0.804016709,1.137455106,,,,Gmouse,activation,2,Oct_23_16,Yes,6
25,0.759988904,1.150359869,,,,Gmouse,activation,2,Oct_23_16,Yes,6
30,0.748533309,1.063842654,,,,Gmouse,activation,2,Oct_23_16,Yes,6
35,0.737806499,0.981038392,,,,Gmouse,activation,2,Oct_23_16,Yes,6
40,0.625245988,1.043301582,,,,Gmouse,activation,2,Oct_23_16,Yes,6
45,0.658583879,0.901503921,,,,Gmouse,activation,2,Oct_23_16,Yes,6
50,0.550115645,0.895037293,,,,Gmouse,activation,2,Oct_23_16,Yes,6
55,0.463764578,0.914044976,,,,Gmouse,activation,2,Oct_23_16,Yes,6
60,0.405673116,0.808454216,,,,Gmouse,activation,2,Oct_23_16,Yes,6
65,0.34297207,0.774231672,,,,Gmouse,activation,2,Oct_23_16,Yes,6
70,0.245761275,0.895997822,,,,Gmouse,activation,2,Oct_23_16,Yes,6
75,0.16591005,0.851440907,,,,Gmouse,activation,2,Oct_23_16,Yes,6
80,0.143899009,0.733948112,,,,Gmouse,activation,2,Oct_23_16,Yes,6
85,0.074892431,0.598147929,,,,Gmouse,activation,2,Oct_23_16,Yes,6
90,0.018236738,0.46386984,,,,Gmouse,activation,2,Oct_23_16,Yes,6
-80,0.020494055,0.253294945,,,,Rat,activation,4,Oct_23_16,Yes,6
-75,0.050113827,0.268553674,,,,Rat,activation,4,Oct_23_16,Yes,6
-70,0.04518199,0.302122861,,,,Rat,activation,4,Oct_23_16,Yes,6
-65,0.027631685,0.173949525,,,,Rat,activation,4,Oct_23_16,Yes,6
-60,0.070000269,0.109862864,,,,Rat,activation,4,Oct_23_16,Yes,6
-55,0.020045532,0.067138419,,,,Rat,activation,4,Oct_23_16,Yes,6
-50,0.043265224,0.253294945,,,,Rat,activation,4,Oct_23_16,Yes,6
-45,0.256600022,0.042419475,,,,Rat,activation,4,Oct_23_16,Yes,6
-40,0.046914626,0.286866874,,,,Rat,activation,4,Oct_23_16,Yes,6
-35,0.340970039,0.056152333,,,,Rat,activation,4,Oct_23_16,Yes,6
-30,1.249697685,0.017747149,,,,Rat,activation,4,Oct_23_16,Yes,6
-25,0.945286036,0.038563114,,,,Rat,activation,4,Oct_23_16,Yes,6
-20,1.805461764,0.027945383,,,,Rat,activation,4,Oct_23_16,Yes,6
-15,2.728735209,0.031315845,,,,Rat,activation,4,Oct_23_16,Yes,6
-10,2.193466425,0.078977808,,,,Rat,activation,4,Oct_23_16,Yes,6
-5,2.031395435,0.180139869,,,,Rat,activation,4,Oct_23_16,Yes,6
0,1.574309111,0.320711315,,,,Rat,activation,4,Oct_23_16,Yes,6
5,1.246024132,0.442156106,,,,Rat,activation,4,Oct_23_16,Yes,6
10,1.1283288,0.499700099,,,,Rat,activation,4,Oct_23_16,Yes,6
15,1.085819602,0.508256316,,,,Rat,activation,4,Oct_23_16,Yes,6
20,0.89100939,0.565130234,,,,Rat,activation,4,Oct_23_16,Yes,6
25,0.930626214,0.515802503,,,,Rat,activation,4,Oct_23_16,Yes,6
30,0.742585421,0.574849367,,,,Rat,activation,4,Oct_23_16,Yes,6
35,0.780610383,0.508982241,,,,Rat,activation,4,Oct_23_16,Yes,6
40,0.760350347,0.470275879,,,,Rat,activation,4,Oct_23_16,Yes,6
45,0.69368428,0.454457641,,,,Rat,activation,4,Oct_23_16,Yes,6
50,0.738637865,0.37806195,,,,Rat,activation,4,Oct_23_16,Yes,6
55,0.534810305,0.425393373,,,,Rat,activation,4,Oct_23_16,Yes,6
60,0.547927022,0.379289865,,,,Rat,activation,4,Oct_23_16,Yes,6
65,0.476179093,0.349906027,,,,Rat,activation,4,Oct_23_16,Yes,6
70,0.370864958,0.371399224,,,,Rat,activation,4,Oct_23_16,Yes,6
75,0.323212177,0.376282066,,,,Rat,activation,4,Oct_23_16,Yes,6
80,0.277000099,0.308227479,,,,Rat,activation,4,Oct_23_16,Yes,6
85,0.202275932,0.326538205,,,,Rat,activation,4,Oct_23_16,Yes,6
90,0.125595331,0.323486358,,,,Rat,activation,5,Oct_23_16,Yes,6
-80,0.047758248,0.378416538,,,,Rat,activation,5,Oct_23_16,Yes,6
-75,0.037295431,0.381475538,,,,Rat,activation,5,Oct_23_16,Yes,6
-70,0.058772035,0.454710186,,,,Rat,activation,5,Oct_23_16,Yes,6
-65,0.037192915,0.253294945,,,,Rat,activation,5,Oct_23_16,Yes,6
-60,0.040000152,0.384520024,,,,Rat,activation,5,Oct_23_16,Yes,6
-55,0.062522963,0.402830482,,,,Rat,activation,5,Oct_23_16,Yes,6
-50,0.075923368,0.2380362,,,,Rat,activation,5,Oct_23_16,Yes,6
-45,0.066977926,0.289921403,,,,Rat,activation,5,Oct_23_16,Yes,6
-40,0.079043783,0.49133113,,,,Rat,activation,5,Oct_23_16,Yes,6
-35,1.290855527,0.012146669,,,,Rat,activation,5,Oct_23_16,Yes,6
-30,1.969685793,0.013213714,,,,Rat,activation,5,Oct_23_16,Yes,6
-25,1.674131751,0.042913575,,,,Rat,activation,5,Oct_23_16,Yes,6
-20,2.823549509,0.041940451,,,,Rat,activation,5,Oct_23_16,Yes,6
-15,1.845336318,0.217308074,,,,Rat,activation,5,Oct_23_16,Yes,6
-10,1.43729043,0.552422047,,,,Rat,activation,5,Oct_23_16,Yes,6
-5,1.34467423,0.652236998,,,,Rat,activation,5,Oct_23_16,Yes,6
0,1.178830624,0.713440657,,,,Rat,activation,5,Oct_23_16,Yes,6
5,1.039215207,0.753688216,,,,Rat,activation,5,Oct_23_16,Yes,6
10,1.028910995,0.734897435,,,,Rat,activation,5,Oct_23_16,Yes,6
15,1.014583349,0.704998612,,,,Rat,activation,5,Oct_23_16,Yes,6
20,0.953897655,0.687311351,,,,Rat,activation,5,Oct_23_16,Yes,6
