Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set
-15,-0.549926758,Gmouse,activation,2,Aug_16_17,Yes,Good,28
-10,-0.921936035,Gmouse,activation,2,Aug_16_17,Yes,Good,28
-5,-1.011962891,Gmouse,activation,2,Aug_16_17,Yes,Good,28
0,-1.031494141,Gmouse,activation,2,Aug_16_17,Yes,Good,28
5,-0.993041992,Gmouse,activation,2,Aug_16_17,Yes,Good,28
10,-0.939331055,Gmouse,activation,2,Aug_16_17,Yes,Good,28
15,-0.924987793,Gmouse,activation,2,Aug_16_17,Yes,Good,28
20,-0.864257813,Gmouse,activation,2,Aug_16_17,Yes,Good,28
25,-0.797119141,Gmouse,activation,2,Aug_16_17,Yes,Good,28
30,-0.780639648,Gmouse,activation,2,Aug_16_17,Yes,Good,28
35,-0.708007813,Gmouse,activation,2,Aug_16_17,Yes,Good,28
40,-0.661010742,Gmouse,activation,2,Aug_16_17,Yes,Good,28
45,-0.64453125,Gmouse,activation,2,Aug_16_17,Yes,Good,28
50,-0.571594238,Gmouse,activation,2,Aug_16_17,Yes,Good,28
55,-0.559082031,Gmouse,activation,2,Aug_16_17,Yes,Good,28
60,-0.541992188,Gmouse,activation,2,Aug_16_17,Yes,Good,28
65,-0.489196777,Gmouse,activation,2,Aug_16_17,Yes,Good,28
70,-0.47454834,Gmouse,activation,2,Aug_16_17,Yes,Good,28
75,-0.452880859,Gmouse,activation,2,Aug_16_17,Yes,Good,28
80,-0.423583984,Gmouse,activation,2,Aug_16_17,Yes,Good,28
85,-0.37322998,Gmouse,activation,2,Aug_16_17,Yes,Good,28
90,-0.360412598,Gmouse,activation,2,Aug_16_17,Yes,Good,28
-80,-0.015563965,Gmouse,activation,2,Aug_16_17,Late,Good,28
-75,-0.026245117,Gmouse,activation,2,Aug_16_17,Late,Good,28
-70,-0.020446777,Gmouse,activation,2,Aug_16_17,Late,Good,28
-65,-0.018615723,Gmouse,activation,2,Aug_16_17,Late,Good,28
-60,-0.010070801,Gmouse,activation,2,Aug_16_17,Late,Good,28
-55,-0.018310547,Gmouse,activation,2,Aug_16_17,Late,Good,28
-50,-0.035095215,Gmouse,activation,2,Aug_16_17,Late,Good,28
-45,-0.061645508,Gmouse,activation,2,Aug_16_17,Late,Good,28
-40,-0.084533691,Gmouse,activation,2,Aug_16_17,Late,Good,28
-35,-0.101928711,Gmouse,activation,2,Aug_16_17,Late,Good,28
-30,-0.113830566,Gmouse,activation,2,Aug_16_17,Late,Good,28
-25,-0.140075684,Gmouse,activation,2,Aug_16_17,Late,Good,28
-20,-0.224304199,Gmouse,activation,2,Aug_16_17,Late,Good,28
-15,-0.508728027,Gmouse,activation,2,Aug_16_17,Late,Good,28
-10,-0.776977539,Gmouse,activation,2,Aug_16_17,Late,Good,28
-5,-0.866088867,Gmouse,activation,2,Aug_16_17,Late,Good,28
0,-0.868835449,Gmouse,activation,2,Aug_16_17,Late,Good,28
5,-0.86730957,Gmouse,activation,2,Aug_16_17,Late,Good,28
10,-0.835571289,Gmouse,activation,2,Aug_16_17,Late,Good,28
15,-0.784606934,Gmouse,activation,2,Aug_16_17,Late,Good,28
20,-0.730285645,Gmouse,activation,2,Aug_16_17,Late,Good,28
25,-0.697937012,Gmouse,activation,2,Aug_16_17,Late,Good,28
30,-0.634155273,Gmouse,activation,2,Aug_16_17,Late,Good,28
35,-0.594787598,Gmouse,activation,2,Aug_16_17,Late,Good,28
40,-0.570373535,Gmouse,activation,2,Aug_16_17,Late,Good,28
45,-0.521240234,Gmouse,activation,2,Aug_16_17,Late,Good,28
50,-0.476989746,Gmouse,activation,2,Aug_16_17,Late,Good,28
55,-0.466918945,Gmouse,activation,2,Aug_16_17,Late,Good,28
60,-0.434265137,Gmouse,activation,2,Aug_16_17,Late,Good,28
65,-0.387268066,Gmouse,activation,2,Aug_16_17,Late,Good,28
70,-0.355224609,Gmouse,activation,2,Aug_16_17,Late,Good,28
75,-0.336608887,Gmouse,activation,2,Aug_16_17,Late,Good,28
80,-0.315856934,Gmouse,activation,2,Aug_16_17,Late,Good,28
85,-0.290222168,Gmouse,activation,2,Aug_16_17,Late,Good,28
90,-0.241394043,Gmouse,activation,2,Aug_16_17,Late,Good,28
-80,-0.020446777,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-75,-0.02746582,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-70,-0.018615723,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-65,-0.017700195,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-60,-0.00793457,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-55,-0.004577637,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-50,-0.001525879,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-45,-0.006713867,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-40,-0.001525879,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-35,0.003662109,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-30,0.006103516,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-25,-0.007019043,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-20,-0.023803711,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-15,-0.14465332,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-10,-0.483703613,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-5,-0.994567871,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
0,-1.243896484,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
5,-1.328430176,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
10,-1.321716309,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
15,-1.291809082,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
20,-1.220397949,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
25,-1.165771484,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
30,-1.112670898,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
35,-1.033325195,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
40,-0.971374512,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
45,-0.92956543,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
50,-0.864257813,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
55,-0.764465332,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
60,-0.658874512,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
65,-0.543518066,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
70,-0.466308594,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
75,-0.390930176,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
80,-0.311584473,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
85,-0.25177002,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
90,-0.219421387,DiDiiiNC,activation,3,Aug_16_17,No,Good,28
-80,-0.016784668,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-75,-0.024719238,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-70,-0.018005371,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-65,-0.022583008,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-60,-0.013122559,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-55,-0.010681152,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-50,-0.012817383,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-45,-0.027770996,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-40,-0.028991699,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-35,-0.034179688,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-30,-0.043945313,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-25,-0.04699707,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-20,-0.081176758,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-15,-0.186767578,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-10,-0.452270508,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-5,-0.711975098,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
0,-0.851135254,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
5,-0.87890625,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
10,-0.867004395,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
15,-0.828857422,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
20,-0.810241699,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
25,-0.76385498,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
30,-0.719604492,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
35,-0.675964355,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
40,-0.649719238,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
45,-0.602722168,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
50,-0.580749512,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
55,-0.552368164,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
60,-0.471191406,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
65,-0.401611328,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
70,-0.342102051,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
75,-0.301818848,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
80,-0.257873535,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
85,-0.227050781,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
90,-0.178527832,DiDiiiNC,activation,3,Aug_16_17,Yes,Good,28
-80,-0.018005371,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-75,-0.02746582,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-70,-0.020141602,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-65,-0.017089844,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-60,-0.007324219,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-55,-0.016784668,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-50,-0.015258789,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-45,-0.025634766,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-40,-0.020751953,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-35,-0.025939941,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-30,-0.034179688,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-25,-0.058898926,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-20,-0.08972168,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-15,-0.219726563,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-10,-0.491943359,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-5,-0.728149414,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
0,-0.827636719,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
5,-0.862731934,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
10,-0.863342285,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
15,-0.856628418,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
20,-0.83404541,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
25,-0.769958496,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
30,-0.739440918,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
35,-0.704956055,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
40,-0.668640137,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
45,-0.616760254,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
50,-0.589599609,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
55,-0.513916016,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
60,-0.458068848,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
65,-0.38269043,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
70,-0.305480957,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
75,-0.267333984,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
80,-0.202941895,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
85,-0.14465332,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
90,-0.11138916,DiDiiiNC,activation,3,Aug_16_17,Late,Good,28
-80,-0.030822754,Gmouse,activation,3,Aug_16_17,No,Bad,28
-75,-0.018005371,Gmouse,activation,3,Aug_16_17,No,Bad,28
-70,-0.016174316,Gmouse,activation,3,Aug_16_17,No,Bad,28
-65,-0.003662109,Gmouse,activation,3,Aug_16_17,No,Bad,28
-60,-0.024719238,Gmouse,activation,3,Aug_16_17,No,Bad,28
-55,-0.010986328,Gmouse,activation,3,Aug_16_17,No,Bad,28
-50,-0.004272461,Gmouse,activation,3,Aug_16_17,No,Bad,28
-45,-0.009765625,Gmouse,activation,3,Aug_16_17,No,Bad,28
-40,0.004272461,Gmouse,activation,3,Aug_16_17,No,Bad,28
-35,-0.018005371,Gmouse,activation,3,Aug_16_17,No,Bad,28
-30,0.010070801,Gmouse,activation,3,Aug_16_17,No,Bad,28
-25,-0.027160645,Gmouse,activation,3,Aug_16_17,No,Bad,28
-20,-0.103149414,Gmouse,activation,3,Aug_16_17,No,Bad,28
-15,-0.497741699,Gmouse,activation,3,Aug_16_17,No,Bad,28
-10,-2.398376465,Gmouse,activation,3,Aug_16_17,No,Bad,28
-5,-3.059692383,Gmouse,activation,3,Aug_16_17,No,Bad,28
0,-3.141479492,Gmouse,activation,3,Aug_16_17,No,Bad,28
5,-3.113708496,Gmouse,activation,3,Aug_16_17,No,Bad,28
10,-3.018493652,Gmouse,activation,3,Aug_16_17,No,Bad,28
15,-2.901916504,Gmouse,activation,3,Aug_16_17,No,Bad,28
20,-2.818908691,Gmouse,activation,3,Aug_16_17,No,Bad,28
25,-2.674865723,Gmouse,activation,3,Aug_16_17,No,Bad,28
30,-2.565002441,Gmouse,activation,3,Aug_16_17,No,Bad,28
35,-2.486877441,Gmouse,activation,3,Aug_16_17,No,Bad,28
40,-2.348632813,Gmouse,activation,3,Aug_16_17,No,Bad,28
45,-2.227172852,Gmouse,activation,3,Aug_16_17,No,Bad,28
50,-2.074279785,Gmouse,activation,3,Aug_16_17,No,Bad,28
55,-1.893920898,Gmouse,activation,3,Aug_16_17,No,Bad,28
60,-1.682128906,Gmouse,activation,3,Aug_16_17,No,Bad,28
65,-1.500549316,Gmouse,activation,3,Aug_16_17,No,Bad,28
70,-1.347961426,Gmouse,activation,3,Aug_16_17,No,Bad,28
75,-1.190490723,Gmouse,activation,3,Aug_16_17,No,Bad,28
80,-1.069030762,Gmouse,activation,3,Aug_16_17,No,Bad,28
85,-0.93963623,Gmouse,activation,3,Aug_16_17,No,Bad,28
90,-0.830078125,Gmouse,activation,3,Aug_16_17,No,Bad,28
-80,-0.009765625,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-75,-0.004577637,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-70,-0.017089844,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-65,-0.020446777,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-60,-0.017700195,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-55,-0.013122559,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-50,-0.018310547,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-45,-0.029296875,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-40,-0.057678223,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-35,-0.04699707,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-30,-0.066223145,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-25,-0.11138916,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-20,-0.254821777,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-15,-1.044006348,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-10,-2.442321777,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-5,-2.66998291,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
0,-2.679138184,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
5,-2.590942383,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
10,-2.524108887,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
15,-2.416381836,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
20,-2.305603027,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
25,-2.200317383,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
30,-2.127380371,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
35,-2.039794922,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
40,-1.933898926,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
45,-1.845092773,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
50,-1.765136719,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
55,-1.672058105,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
60,-1.561889648,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
65,-1.406860352,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
70,-1.267089844,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
75,-1.136169434,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
80,-1.012573242,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
85,-0.883789063,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
90,-0.793151855,Gmouse,activation,3,Aug_16_17,Yes,Bad,28
-80,-0.014038086,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-75,-0.023498535,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-70,-0.004882813,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-65,-0.01373291,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-60,-0.014953613,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-55,-0.017700195,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-50,-0.026550293,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-45,-0.028381348,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-40,-0.043334961,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-35,-0.073852539,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-30,-0.115356445,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-25,-0.154724121,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-20,-0.296936035,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-15,-1.248168945,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-10,-2.431640625,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-5,-2.612304688,Gmouse,activation,3,Aug_16_17,Late,Bad,28
0,-2.592773438,Gmouse,activation,3,Aug_16_17,Late,Bad,28
5,-2.561645508,Gmouse,activation,3,Aug_16_17,Late,Bad,28
10,-2.434387207,Gmouse,activation,3,Aug_16_17,Late,Bad,28
15,-2.333068848,Gmouse,activation,3,Aug_16_17,Late,Bad,28
20,-2.238769531,Gmouse,activation,3,Aug_16_17,Late,Bad,28
25,-2.138977051,Gmouse,activation,3,Aug_16_17,Late,Bad,28
30,-2.042541504,Gmouse,activation,3,Aug_16_17,Late,Bad,28
35,-1.943969727,Gmouse,activation,3,Aug_16_17,Late,Bad,28
40,-1.868591309,Gmouse,activation,3,Aug_16_17,Late,Bad,28
45,-1.779785156,Gmouse,activation,3,Aug_16_17,Late,Bad,28
50,-1.705322266,Gmouse,activation,3,Aug_16_17,Late,Bad,28
55,-1.637268066,Gmouse,activation,3,Aug_16_17,Late,Bad,28
60,-1.536254883,Gmouse,activation,3,Aug_16_17,Late,Bad,28
65,-1.42578125,Gmouse,activation,3,Aug_16_17,Late,Bad,28
70,-1.312255859,Gmouse,activation,3,Aug_16_17,Late,Bad,28
75,-1.196289063,Gmouse,activation,3,Aug_16_17,Late,Bad,28
80,-1.06628418,Gmouse,activation,3,Aug_16_17,Late,Bad,28
85,-0.939025879,Gmouse,activation,3,Aug_16_17,Late,Bad,28
90,-0.837402344,Gmouse,activation,3,Aug_16_17,Late,Bad,28
-80,-0.016784668,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-75,-0.057373047,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-70,-0.014648438,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-65,-0.045166016,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-60,-0.062866211,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-55,-0.009460449,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-50,-0.035095215,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-45,-0.050048828,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-40,0,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-35,-0.010681152,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-30,-0.014038086,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-25,-0.02746582,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-20,-0.051269531,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-15,-0.183105469,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-10,-1.083679199,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-5,-1.998901367,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
0,-2.342529297,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
5,-2.472229004,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
10,-2.458190918,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
15,-2.332458496,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
20,-2.235412598,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
25,-2.103271484,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
30,-1.949462891,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
35,-1.798095703,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
40,-1.673278809,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
45,-1.534118652,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
50,-1.403198242,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
55,-1.25579834,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
60,-1.167602539,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
65,-1.026000977,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
70,-0.916137695,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
75,-0.776367188,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
80,-0.628967285,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
85,-0.530700684,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
90,-0.433349609,DiDiiiNC,activation,4,Aug_16_17,No,Good,28
-80,-0.068359375,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-75,-0.033874512,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-70,-0.028686523,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-65,-0.052490234,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-60,-0.079956055,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-55,-0.063476563,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-50,-0.074462891,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-45,-0.082092285,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-40,-0.047912598,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-35,-0.085144043,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-30,-0.085449219,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-25,-0.140991211,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-20,-0.158996582,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-15,-0.296630859,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-10,-0.857543945,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-5,-1.908874512,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
0,-2.382202148,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
5,-2.499084473,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
10,-2.507019043,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
15,-2.42401123,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
20,-2.307739258,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
25,-2.153320313,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
30,-2.029724121,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
35,-1.880493164,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
40,-1.748657227,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
45,-1.589660645,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
50,-1.41998291,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
55,-1.299438477,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
60,-1.159057617,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
65,-0.988464355,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
70,-0.820617676,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
75,-0.671691895,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
80,-0.549316406,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
85,-0.41229248,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
90,-0.325927734,DiDiiiNC,activation,4,Aug_16_17,Yes,Good,28
-80,-0.028991699,Diii,activation,1,Aug_18_17,No,Good,28
-75,-0.015258789,Diii,activation,1,Aug_18_17,No,Good,28
-70,-0.038452148,Diii,activation,1,Aug_18_17,No,Good,28
-65,-0.032653809,Diii,activation,1,Aug_18_17,No,Good,28
-60,-0.009460449,Diii,activation,1,Aug_18_17,No,Good,28
-55,-0.01159668,Diii,activation,1,Aug_18_17,No,Good,28
-50,-0.026245117,Diii,activation,1,Aug_18_17,No,Good,28
-45,-0.017089844,Diii,activation,1,Aug_18_17,No,Good,28
-40,-0.010681152,Diii,activation,1,Aug_18_17,No,Good,28
-35,-0.021362305,Diii,activation,1,Aug_18_17,No,Good,28
-30,-0.021972656,Diii,activation,1,Aug_18_17,No,Good,28
-25,-0.071105957,Diii,activation,1,Aug_18_17,No,Good,28
-20,-0.326843262,Diii,activation,1,Aug_18_17,No,Good,28
-15,-2.444458008,Diii,activation,1,Aug_18_17,No,Good,28
-10,-4.237976074,Diii,activation,1,Aug_18_17,No,Good,28
-5,-4.453430176,Diii,activation,1,Aug_18_17,No,Good,28
0,-4.379577637,Diii,activation,1,Aug_18_17,No,Good,28
5,-4.225463867,Diii,activation,1,Aug_18_17,No,Good,28
10,-4.098205566,Diii,activation,1,Aug_18_17,No,Good,28
15,-3.884887695,Diii,activation,1,Aug_18_17,No,Good,28
20,-3.691711426,Diii,activation,1,Aug_18_17,No,Good,28
25,-3.510742188,Diii,activation,1,Aug_18_17,No,Good,28
30,-3.320617676,Diii,activation,1,Aug_18_17,No,Good,28
35,-3.133239746,Diii,activation,1,Aug_18_17,No,Good,28
40,-2.933349609,Diii,activation,1,Aug_18_17,No,Good,28
45,-2.724914551,Diii,activation,1,Aug_18_17,No,Good,28
50,-2.477722168,Diii,activation,1,Aug_18_17,No,Good,28
55,-2.203369141,Diii,activation,1,Aug_18_17,No,Good,28
60,-1.97052002,Diii,activation,1,Aug_18_17,No,Good,28
65,-1.726989746,Diii,activation,1,Aug_18_17,No,Good,28
70,-1.538391113,Diii,activation,1,Aug_18_17,No,Good,28
