Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set,,
70,-0.715332031,Gmouse,activation,5,Sept_28_17,Late,Good,,,
75,-0.691833496,Gmouse,activation,5,Sept_28_17,Late,Good,,,
80,-0.625,Gmouse,activation,5,Sept_28_17,Late,Good,,,
85,-0.561523438,Gmouse,activation,5,Sept_28_17,Late,Good,,,
90,-0.501708984,Gmouse,activation,5,Sept_28_17,Late,Good,,,
-80,-0.035095215,NoC,activation,1,Oct_05_17,No,Good,,,
-75,-0.032043457,NoC,activation,1,Oct_05_17,No,Good,,,
-70,-0.032653809,NoC,activation,1,Oct_05_17,No,Good,,,
-65,-0.04486084,NoC,activation,1,Oct_05_17,No,Good,,,
-60,-0.035705566,NoC,activation,1,Oct_05_17,No,Good,,,
-55,-0.027160645,NoC,activation,1,Oct_05_17,No,Good,,,
-50,-0.018615723,NoC,activation,1,Oct_05_17,No,Good,,,
-45,-0.021362305,NoC,activation,1,Oct_05_17,No,Good,,,
-40,-0.045471191,NoC,activation,1,Oct_05_17,No,Good,,,
-35,-0.014648438,NoC,activation,1,Oct_05_17,No,Good,,,
-30,-0.063171387,NoC,activation,1,Oct_05_17,No,Good,,,
-25,-0.14251709,NoC,activation,1,Oct_05_17,No,Good,,,
-20,-0.72052002,NoC,activation,1,Oct_05_17,No,Good,,,
-15,-4.124755859,NoC,activation,1,Oct_05_17,No,Good,,,
-10,-4.847717285,NoC,activation,1,Oct_05_17,No,Good,,,
-5,-5.049133301,NoC,activation,1,Oct_05_17,No,Good,,,
0,-5.018005371,NoC,activation,1,Oct_05_17,No,Good,,,
5,-4.885559082,NoC,activation,1,Oct_05_17,No,Good,,,
10,-4.701538086,NoC,activation,1,Oct_05_17,No,Good,,,
15,-4.439697266,NoC,activation,1,Oct_05_17,No,Good,,,
20,-4.239196777,NoC,activation,1,Oct_05_17,No,Good,,,
25,-3.984985352,NoC,activation,1,Oct_05_17,No,Good,,,
30,-3.778076172,NoC,activation,1,Oct_05_17,No,Good,,,
35,-3.546447754,NoC,activation,1,Oct_05_17,No,Good,,,
40,-3.333435059,NoC,activation,1,Oct_05_17,No,Good,,,
45,-3.121948242,NoC,activation,1,Oct_05_17,No,Good,,,
50,-2.916259766,NoC,activation,1,Oct_05_17,No,Good,,,
55,-2.734985352,NoC,activation,1,Oct_05_17,No,Good,,,
60,-2.581481934,NoC,activation,1,Oct_05_17,No,Good,,,
65,-2.390441895,NoC,activation,1,Oct_05_17,No,Good,,,
70,-2.252502441,NoC,activation,1,Oct_05_17,No,Good,,,
75,-2.065734863,NoC,activation,1,Oct_05_17,No,Good,,,
80,-1.878356934,NoC,activation,1,Oct_05_17,No,Good,,,
85,-1.686706543,NoC,activation,1,Oct_05_17,No,Good,,,
90,-1.505432129,NoC,activation,1,Oct_05_17,No,Good,,,
-80,-0.015563965,NoC,activation,1,Oct_05_17,Yes,Good,,,
-75,-0.02166748,NoC,activation,1,Oct_05_17,Yes,Good,,,
-70,-0.014648438,NoC,activation,1,Oct_05_17,Yes,Good,,,
-65,-0.008850098,NoC,activation,1,Oct_05_17,Yes,Good,,,
-60,-0.01953125,NoC,activation,1,Oct_05_17,Yes,Good,,,
-55,-0.013427734,NoC,activation,1,Oct_05_17,Yes,Good,,,
-50,-0.032043457,NoC,activation,1,Oct_05_17,Yes,Good,,,
-45,-0.03692627,NoC,activation,1,Oct_05_17,Yes,Good,,,
-40,-0.058288574,NoC,activation,1,Oct_05_17,Yes,Good,,,
-35,-0.098266602,NoC,activation,1,Oct_05_17,Yes,Good,,,
-30,-0.247192383,NoC,activation,1,Oct_05_17,Yes,Good,,,
-25,-3.445739746,NoC,activation,1,Oct_05_17,Yes,Good,,,
-20,-4.716186523,NoC,activation,1,Oct_05_17,Yes,Good,,,
-15,-5.076293945,NoC,activation,1,Oct_05_17,Yes,Good,,,
-10,-5.10345459,NoC,activation,1,Oct_05_17,Yes,Good,,,
-5,-4.932556152,NoC,activation,1,Oct_05_17,Yes,Good,,,
0,-4.731445313,NoC,activation,1,Oct_05_17,Yes,Good,,,
5,-4.491577148,NoC,activation,1,Oct_05_17,Yes,Good,,,
10,-4.228210449,NoC,activation,1,Oct_05_17,Yes,Good,,,
15,-3.991699219,NoC,activation,1,Oct_05_17,Yes,Good,,,
20,-3.773803711,NoC,activation,1,Oct_05_17,Yes,Good,,,
25,-3.534545898,NoC,activation,1,Oct_05_17,Yes,Good,,,
30,-3.320922852,NoC,activation,1,Oct_05_17,Yes,Good,,,
35,-3.092651367,NoC,activation,1,Oct_05_17,Yes,Good,,,
40,-2.931518555,NoC,activation,1,Oct_05_17,Yes,Good,,,
45,-2.719116211,NoC,activation,1,Oct_05_17,Yes,Good,,,
50,-2.528991699,NoC,activation,1,Oct_05_17,Yes,Good,,,
55,-2.394104004,NoC,activation,1,Oct_05_17,Yes,Good,,,
60,-2.203063965,NoC,activation,1,Oct_05_17,Yes,Good,,,
65,-2.010192871,NoC,activation,1,Oct_05_17,Yes,Good,,,
70,-1.830749512,NoC,activation,1,Oct_05_17,Yes,Good,,,
75,-1.620788574,NoC,activation,1,Oct_05_17,Yes,Good,,,
80,-1.449584961,NoC,activation,1,Oct_05_17,Yes,Good,,,
85,-1.256408691,NoC,activation,1,Oct_05_17,Yes,Good,,,
90,-1.083068848,NoC,activation,1,Oct_05_17,Yes,Good,,,
-80,-0.010070801,NoC,activation,1,Oct_05_17,Late,Good,,,
-75,-0.043945313,NoC,activation,1,Oct_05_17,Late,Good,,,
-70,-0.032653809,NoC,activation,1,Oct_05_17,Late,Good,,,
-65,-0.013427734,NoC,activation,1,Oct_05_17,Late,Good,,,
-60,-0.026550293,NoC,activation,1,Oct_05_17,Late,Good,,,
-55,-0.046691895,NoC,activation,1,Oct_05_17,Late,Good,,,
-50,-0.043029785,NoC,activation,1,Oct_05_17,Late,Good,,,
-45,-0.088806152,NoC,activation,1,Oct_05_17,Late,Good,,,
-40,-0.153503418,NoC,activation,1,Oct_05_17,Late,Good,,,
-35,-0.284423828,NoC,activation,1,Oct_05_17,Late,Good,,,
-30,-3.081054688,NoC,activation,1,Oct_05_17,Late,Good,,,
-25,-4.193725586,NoC,activation,1,Oct_05_17,Late,Good,,,
-20,-4.411621094,NoC,activation,1,Oct_05_17,Late,Good,,,
-15,-4.379272461,NoC,activation,1,Oct_05_17,Late,Good,,,
-10,-4.216918945,NoC,activation,1,Oct_05_17,Late,Good,,,
-5,-4.028930664,NoC,activation,1,Oct_05_17,Late,Good,,,
0,-3.799133301,NoC,activation,1,Oct_05_17,Late,Good,,,
5,-3.603210449,NoC,activation,1,Oct_05_17,Late,Good,,,
10,-3.425292969,NoC,activation,1,Oct_05_17,Late,Good,,,
15,-3.180541992,NoC,activation,1,Oct_05_17,Late,Good,,,
20,-2.99987793,NoC,activation,1,Oct_05_17,Late,Good,,,
25,-2.814941406,NoC,activation,1,Oct_05_17,Late,Good,,,
30,-2.665405273,NoC,activation,1,Oct_05_17,Late,Good,,,
35,-2.507324219,NoC,activation,1,Oct_05_17,Late,Good,,,
40,-2.344360352,NoC,activation,1,Oct_05_17,Late,Good,,,
45,-2.193908691,NoC,activation,1,Oct_05_17,Late,Good,,,
50,-2.060852051,NoC,activation,1,Oct_05_17,Late,Good,,,
55,-1.923522949,NoC,activation,1,Oct_05_17,Late,Good,,,
60,-1.809997559,NoC,activation,1,Oct_05_17,Late,Good,,,
65,-1.69921875,NoC,activation,1,Oct_05_17,Late,Good,,,
70,-1.570739746,NoC,activation,1,Oct_05_17,Late,Good,,,
75,-1.452026367,NoC,activation,1,Oct_05_17,Late,Good,,,
80,-1.285095215,NoC,activation,1,Oct_05_17,Late,Good,,,
85,-1.178894043,NoC,activation,1,Oct_05_17,Late,Good,,,
90,-1.069641113,NoC,activation,1,Oct_05_17,Late,Good,,,
-80,-0.021362305,Gmouse,activation,1,Oct_05_17,No,Good,,,
-75,-0.030822754,Gmouse,activation,1,Oct_05_17,No,Good,,,
-70,-0.02746582,Gmouse,activation,1,Oct_05_17,No,Good,,,
-65,-0.024414063,Gmouse,activation,1,Oct_05_17,No,Good,,,
-60,-0.020751953,Gmouse,activation,1,Oct_05_17,No,Good,,,
-55,-0.003051758,Gmouse,activation,1,Oct_05_17,No,Good,,,
-50,-0.021362305,Gmouse,activation,1,Oct_05_17,No,Good,,,
-45,-0.02532959,Gmouse,activation,1,Oct_05_17,No,Good,,,
-40,-0.015869141,Gmouse,activation,1,Oct_05_17,No,Good,,,
-35,-0.005493164,Gmouse,activation,1,Oct_05_17,No,Good,,,
-30,-0.010375977,Gmouse,activation,1,Oct_05_17,No,Good,,,
-25,-0.054321289,Gmouse,activation,1,Oct_05_17,No,Good,,,
-20,-0.213623047,Gmouse,activation,1,Oct_05_17,No,Good,,,
-15,-1.320495605,Gmouse,activation,1,Oct_05_17,No,Good,,,
-10,-3.79119873,Gmouse,activation,1,Oct_05_17,No,Good,,,
-5,-4.093933105,Gmouse,activation,1,Oct_05_17,No,Good,,,
0,-4.060974121,Gmouse,activation,1,Oct_05_17,No,Good,,,
5,-3.946533203,Gmouse,activation,1,Oct_05_17,No,Good,,,
10,-3.836669922,Gmouse,activation,1,Oct_05_17,No,Good,,,
15,-3.68347168,Gmouse,activation,1,Oct_05_17,No,Good,,,
20,-3.532714844,Gmouse,activation,1,Oct_05_17,No,Good,,,
25,-3.389892578,Gmouse,activation,1,Oct_05_17,No,Good,,,
30,-3.226318359,Gmouse,activation,1,Oct_05_17,No,Good,,,
35,-3.075256348,Gmouse,activation,1,Oct_05_17,No,Good,,,
40,-2.928771973,Gmouse,activation,1,Oct_05_17,No,Good,,,
45,-2.791748047,Gmouse,activation,1,Oct_05_17,No,Good,,,
50,-2.689819336,Gmouse,activation,1,Oct_05_17,No,Good,,,
55,-2.553710938,Gmouse,activation,1,Oct_05_17,No,Good,,,
60,-2.466125488,Gmouse,activation,1,Oct_05_17,No,Good,,,
65,-2.329406738,Gmouse,activation,1,Oct_05_17,No,Good,,,
70,-2.233886719,Gmouse,activation,1,Oct_05_17,No,Good,,,
75,-2.133483887,Gmouse,activation,1,Oct_05_17,No,Good,,,
80,-2.005310059,Gmouse,activation,1,Oct_05_17,No,Good,,,
85,-1.88659668,Gmouse,activation,1,Oct_05_17,No,Good,,,
90,-1.77734375,Gmouse,activation,1,Oct_05_17,No,Good,,,
-80,-0.021972656,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-75,-0.037231445,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-70,-0.024719238,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-65,-0.016479492,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-60,-0.012207031,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-55,-0.013122559,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-50,-0.003967285,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-45,-0.020141602,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-40,-0.038757324,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-35,-0.06072998,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-30,-0.105285645,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-25,-0.187683105,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-20,-0.621032715,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-15,-3.74786377,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-10,-4.141235352,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-5,-4.091186523,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
0,-3.975219727,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
5,-3.792114258,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
10,-3.630065918,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
15,-3.483276367,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
20,-3.311767578,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
25,-3.152770996,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
30,-3.003540039,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
35,-2.863464355,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
40,-2.736206055,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
45,-2.606811523,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
50,-2.506103516,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
55,-2.396850586,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
60,-2.24029541,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
65,-2.085876465,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
70,-1.895141602,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
75,-1.748046875,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
80,-1.583251953,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
85,-1.41418457,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
90,-1.257019043,Gmouse,activation,1,Oct_05_17,Yes,Good,,,
-80,-0.012817383,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-75,-0.005187988,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-70,-0.014648438,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-65,-0.009460449,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-60,-0.018005371,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-55,-0.021972656,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-50,-0.037231445,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-45,-0.060119629,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-40,-0.083618164,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-35,-0.128479004,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-30,-0.16418457,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-25,-0.297241211,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-20,-1.783447266,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-15,-4.076538086,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-10,-4.170532227,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-5,-4.080200195,Gmouse,activation,1,Oct_05_17,Late,Good,,,
0,-3.932495117,Gmouse,activation,1,Oct_05_17,Late,Good,,,
5,-3.782348633,Gmouse,activation,1,Oct_05_17,Late,Good,,,
10,-3.615112305,Gmouse,activation,1,Oct_05_17,Late,Good,,,
15,-3.422851563,Gmouse,activation,1,Oct_05_17,Late,Good,,,
20,-3.2421875,Gmouse,activation,1,Oct_05_17,Late,Good,,,
25,-3.086853027,Gmouse,activation,1,Oct_05_17,Late,Good,,,
30,-2.95501709,Gmouse,activation,1,Oct_05_17,Late,Good,,,
35,-2.814025879,Gmouse,activation,1,Oct_05_17,Late,Good,,,
40,-2.676696777,Gmouse,activation,1,Oct_05_17,Late,Good,,,
45,-2.543029785,Gmouse,activation,1,Oct_05_17,Late,Good,,,
50,-2.431030273,Gmouse,activation,1,Oct_05_17,Late,Good,,,
55,-2.297363281,Gmouse,activation,1,Oct_05_17,Late,Good,,,
60,-2.100219727,Gmouse,activation,1,Oct_05_17,Late,Good,,,
65,-1.905517578,Gmouse,activation,1,Oct_05_17,Late,Good,,,
70,-1.737976074,Gmouse,activation,1,Oct_05_17,Late,Good,,,
75,-1.53717041,Gmouse,activation,1,Oct_05_17,Late,Good,,,
80,-1.390686035,Gmouse,activation,1,Oct_05_17,Late,Good,,,
85,-1.214294434,Gmouse,activation,1,Oct_05_17,Late,Good,,,
90,-1.059265137,Gmouse,activation,1,Oct_05_17,Late,Good,,,
-80,-0.028686523,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-75,-0.0390625,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-70,-0.011901855,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-65,-0.024108887,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-60,-0.031433105,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-55,-0.018920898,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-50,-0.020751953,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-45,-0.013122559,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-40,-0.012817383,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-35,-0.009155273,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-30,-0.015258789,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-25,-0.068664551,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-20,-0.140991211,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-15,-0.641174316,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-10,-3.81439209,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-5,-4.661254883,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
0,-4.70916748,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
5,-4.627380371,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
10,-4.488830566,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
15,-4.311523438,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
20,-4.109191895,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
25,-3.928527832,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
30,-3.742370605,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
35,-3.589782715,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
40,-3.441772461,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
45,-3.264160156,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
50,-3.092651367,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
55,-2.95715332,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
60,-2.829589844,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
65,-2.626953125,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
70,-2.414550781,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
75,-2.177124023,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
80,-1.977844238,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
85,-1.742858887,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
90,-1.544494629,DiDiiiNC,activation,1,Oct_05_17,No,Good,,,
-80,-0.026245117,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-75,-0.00579834,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-70,-0.023193359,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-65,-0.008544922,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-60,-0.022888184,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-55,-0.010681152,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-50,-0.026550293,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-45,-0.019226074,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-40,-0.042419434,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-35,-0.043029785,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-30,-0.09185791,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-25,-0.14251709,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-20,-0.27557373,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-15,-1.069030762,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-10,-4.242553711,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-5,-4.692382813,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
0,-4.674072266,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
5,-4.512939453,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
10,-4.317626953,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
15,-4.125366211,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
20,-3.91784668,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
25,-3.742675781,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
30,-3.565979004,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
35,-3.367919922,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
40,-3.222351074,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
45,-3.045349121,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
50,-2.892150879,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
55,-2.740783691,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
60,-2.572631836,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
65,-2.427062988,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
70,-2.221679688,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
75,-2.023010254,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
80,-1.831970215,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
85,-1.611938477,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
90,-1.402893066,DiDiiiNC,activation,1,Oct_05_17,Yes,Good,,,
-80,-0.016784668,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-75,-0.013122559,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-70,-0.043029785,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-65,-0.018310547,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-60,-0.028381348,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-55,-0.019836426,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-50,-0.028991699,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-45,-0.033874512,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-40,-0.046081543,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-35,-0.068359375,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-30,-0.112915039,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-25,-0.172119141,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-20,-0.346374512,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-15,-1.399536133,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-10,-4.292602539,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-5,-4.620666504,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
0,-4.619750977,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
5,-4.454956055,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
10,-4.239501953,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
15,-4.051513672,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
20,-3.852844238,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
25,-3.681640625,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
30,-3.459472656,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
35,-3.28704834,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
40,-3.116149902,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
45,-2.901306152,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
50,-2.78137207,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
55,-2.635498047,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
60,-2.484130859,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
65,-2.270202637,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
70,-2.041015625,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
75,-1.828308105,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
80,-1.601257324,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
85,-1.409301758,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
90,-1.206054688,DiDiiiNC,activation,1,Oct_05_17,Late,Good,,,
-80,-0.014953613,Gmouse,activation,2,Oct_05_17,No,Good,,,
-75,-0.000915527,Gmouse,activation,2,Oct_05_17,No,Good,,,
-70,-0.012817383,Gmouse,activation,2,Oct_05_17,No,Good,,,
-65,-0.018005371,Gmouse,activation,2,Oct_05_17,No,Good,,,
-60,-0.018615723,Gmouse,activation,2,Oct_05_17,No,Good,,,
-55,0.000305176,Gmouse,activation,2,Oct_05_17,No,Good,,,
-50,-0.023193359,Gmouse,activation,2,Oct_05_17,No,Good,,,
-45,-0.027160645,Gmouse,activation,2,Oct_05_17,No,Good,,,
-40,0.006408691,Gmouse,activation,2,Oct_05_17,No,Good,,,
-35,-0.001831055,Gmouse,activation,2,Oct_05_17,No,Good,,,
-30,-0.009155273,Gmouse,activation,2,Oct_05_17,No,Good,,,
-25,-0.018310547,Gmouse,activation,2,Oct_05_17,No,Good,,,
-20,-0.016174316,Gmouse,activation,2,Oct_05_17,No,Good,,,
-15,-0.099487305,Gmouse,activation,2,Oct_05_17,No,Good,,,
-10,-0.381164551,Gmouse,activation,2,Oct_05_17,No,Good,,,
-5,-0.75592041,Gmouse,activation,2,Oct_05_17,No,Good,,,
0,-0.959777832,Gmouse,activation,2,Oct_05_17,No,Good,,,
5,-1.016540527,Gmouse,activation,2,Oct_05_17,No,Good,,,
10,-1.03729248,Gmouse,activation,2,Oct_05_17,No,Good,,,
15,-0.996704102,Gmouse,activation,2,Oct_05_17,No,Good,,,
20,-0.953369141,Gmouse,activation,2,Oct_05_17,No,Good,,,
25,-0.899658203,Gmouse,activation,2,Oct_05_17,No,Good,,,
30,-0.830383301,Gmouse,activation,2,Oct_05_17,No,Good,,,
35,-0.796508789,Gmouse,activation,2,Oct_05_17,No,Good,,,
40,-0.758972168,Gmouse,activation,2,Oct_05_17,No,Good,,,
45,-0.71685791,Gmouse,activation,2,Oct_05_17,No,Good,,,
50,-0.684204102,Gmouse,activation,2,Oct_05_17,No,Good,,,
55,-0.645141602,Gmouse,activation,2,Oct_05_17,No,Good,,,
60,-0.619506836,Gmouse,activation,2,Oct_05_17,No,Good,,,
65,-0.556640625,Gmouse,activation,2,Oct_05_17,No,Good,,,
70,-0.522460938,Gmouse,activation,2,Oct_05_17,No,Good,,,
75,-0.476989746,Gmouse,activation,2,Oct_05_17,No,Good,,,
80,-0.452270508,Gmouse,activation,2,Oct_05_17,No,Good,,,
85,-0.429382324,Gmouse,activation,2,Oct_05_17,No,Good,,,
90,-0.39642334,Gmouse,activation,2,Oct_05_17,No,Good,,,
-80,-0.018005371,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-75,-0.025634766,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-70,-0.020751953,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-65,-0.006408691,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-60,-0.011291504,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-55,-0.024414063,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-50,-0.00793457,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-45,-0.00213623,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-40,-0.020751953,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-35,-0.022277832,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-30,-0.021972656,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-25,-0.041503906,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-20,-0.090637207,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-15,-0.202941895,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
-10,-0.56854248,Gmouse,activation,2,Oct_05_17,Yes,Good,,,
