Voltage,Current,Species,Recording,replicate,Date,Venom,Set
-15,-2.694091797,Di,activation,4,Jan_06_17,Late,41
-10,-2.801208496,Di,activation,4,Jan_06_17,Late,41
-5,-2.736206055,Di,activation,4,Jan_06_17,Late,41
0,-2.645874023,Di,activation,4,Jan_06_17,Late,41
5,-2.507019043,Di,activation,4,Jan_06_17,Late,41
10,-2.372741699,Di,activation,4,Jan_06_17,Late,41
15,-2.256164551,Di,activation,4,Jan_06_17,Late,41
20,-2.117004395,Di,activation,4,Jan_06_17,Late,41
25,-1.949462891,Di,activation,4,Jan_06_17,Late,41
30,-1.82434082,Di,activation,4,Jan_06_17,Late,41
35,-1.722412109,Di,activation,4,Jan_06_17,Late,41
40,-1.608276367,Di,activation,4,Jan_06_17,Late,41
45,-1.463928223,Di,activation,4,Jan_06_17,Late,41
50,-1.369628906,Di,activation,4,Jan_06_17,Late,41
55,-1.245727539,Di,activation,4,Jan_06_17,Late,41
60,-1.124267578,Di,activation,4,Jan_06_17,Late,41
65,-0.974121094,Di,activation,4,Jan_06_17,Late,41
70,-0.855712891,Di,activation,4,Jan_06_17,Late,41
75,-0.746765137,Di,activation,4,Jan_06_17,Late,41
80,-0.596008301,Di,activation,4,Jan_06_17,Late,41
85,-0.509338379,Di,activation,4,Jan_06_17,Late,41
90,-0.408325195,Di,activation,4,Jan_06_17,Late,41
-80,-0.011901855,DiDiiiNC,activation,5,Jan_06_17,No,41
-75,-0.020141602,DiDiiiNC,activation,5,Jan_06_17,No,41
-70,-0.010070801,DiDiiiNC,activation,5,Jan_06_17,No,41
-65,-0.001831055,DiDiiiNC,activation,5,Jan_06_17,No,41
-60,-0.022583008,DiDiiiNC,activation,5,Jan_06_17,No,41
-55,-0.006408691,DiDiiiNC,activation,5,Jan_06_17,No,41
-50,-0.000305176,DiDiiiNC,activation,5,Jan_06_17,No,41
-45,-0.014038086,DiDiiiNC,activation,5,Jan_06_17,No,41
-40,-0.003967285,DiDiiiNC,activation,5,Jan_06_17,No,41
-35,-0.001220703,DiDiiiNC,activation,5,Jan_06_17,No,41
-30,-0.023498535,DiDiiiNC,activation,5,Jan_06_17,No,41
-25,-0.094909668,DiDiiiNC,activation,5,Jan_06_17,No,41
-20,-0.436096191,DiDiiiNC,activation,5,Jan_06_17,No,41
-15,-3.767089844,DiDiiiNC,activation,5,Jan_06_17,No,41
-10,-4.460754395,DiDiiiNC,activation,5,Jan_06_17,No,41
-5,-4.443054199,DiDiiiNC,activation,5,Jan_06_17,No,41
0,-4.21661377,DiDiiiNC,activation,5,Jan_06_17,No,41
5,-3.934020996,DiDiiiNC,activation,5,Jan_06_17,No,41
10,-3.711853027,DiDiiiNC,activation,5,Jan_06_17,No,41
15,-3.430480957,DiDiiiNC,activation,5,Jan_06_17,No,41
20,-3.18572998,DiDiiiNC,activation,5,Jan_06_17,No,41
25,-2.943725586,DiDiiiNC,activation,5,Jan_06_17,No,41
30,-2.691955566,DiDiiiNC,activation,5,Jan_06_17,No,41
35,-2.485961914,DiDiiiNC,activation,5,Jan_06_17,No,41
40,-2.268066406,DiDiiiNC,activation,5,Jan_06_17,No,41
45,-2.052001953,DiDiiiNC,activation,5,Jan_06_17,No,41
50,-1.778564453,DiDiiiNC,activation,5,Jan_06_17,No,41
55,-1.495361328,DiDiiiNC,activation,5,Jan_06_17,No,41
60,-1.18560791,DiDiiiNC,activation,5,Jan_06_17,No,41
65,-0.914001465,DiDiiiNC,activation,5,Jan_06_17,No,41
70,-0.614318848,DiDiiiNC,activation,5,Jan_06_17,No,41
75,-0.375366211,DiDiiiNC,activation,5,Jan_06_17,No,41
80,-0.13671875,DiDiiiNC,activation,5,Jan_06_17,No,41
85,0.081787109,DiDiiiNC,activation,5,Jan_06_17,No,41
90,0.103149414,DiDiiiNC,activation,5,Jan_06_17,No,41
-80,-0.029907227,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-75,-0.002441406,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-70,-0.025024414,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-65,-0.023803711,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-60,-0.03692627,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-55,-0.053710938,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-50,-0.061645508,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-45,-0.148620605,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-40,-0.240478516,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-35,-0.361328125,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-30,-0.489501953,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-25,-0.664978027,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-20,-1.467285156,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-15,-3.787231445,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-10,-4.073486328,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-5,-3.976135254,DiDiiiNC,activation,5,Jan_06_17,Yes,41
0,-3.774719238,DiDiiiNC,activation,5,Jan_06_17,Yes,41
5,-3.514709473,DiDiiiNC,activation,5,Jan_06_17,Yes,41
10,-3.230895996,DiDiiiNC,activation,5,Jan_06_17,Yes,41
15,-2.985229492,DiDiiiNC,activation,5,Jan_06_17,Yes,41
20,-2.755126953,DiDiiiNC,activation,5,Jan_06_17,Yes,41
25,-2.528076172,DiDiiiNC,activation,5,Jan_06_17,Yes,41
30,-2.31262207,DiDiiiNC,activation,5,Jan_06_17,Yes,41
35,-2.105102539,DiDiiiNC,activation,5,Jan_06_17,Yes,41
40,-1.934204102,DiDiiiNC,activation,5,Jan_06_17,Yes,41
45,-1.76361084,DiDiiiNC,activation,5,Jan_06_17,Yes,41
50,-1.564941406,DiDiiiNC,activation,5,Jan_06_17,Yes,41
55,-1.348571777,DiDiiiNC,activation,5,Jan_06_17,Yes,41
60,-1.127624512,DiDiiiNC,activation,5,Jan_06_17,Yes,41
65,-0.875549316,DiDiiiNC,activation,5,Jan_06_17,Yes,41
70,-0.623474121,DiDiiiNC,activation,5,Jan_06_17,Yes,41
75,-0.411071777,DiDiiiNC,activation,5,Jan_06_17,Yes,41
80,-0.190124512,DiDiiiNC,activation,5,Jan_06_17,Yes,41
85,0.024108887,DiDiiiNC,activation,5,Jan_06_17,Yes,41
90,0.085449219,DiDiiiNC,activation,5,Jan_06_17,Yes,41
-80,-0.022277832,DiDiiiNC,activation,5,Jan_06_17,Late,41
-75,-0.02532959,DiDiiiNC,activation,5,Jan_06_17,Late,41
-70,-0.006713867,DiDiiiNC,activation,5,Jan_06_17,Late,41
-65,-0.020446777,DiDiiiNC,activation,5,Jan_06_17,Late,41
-60,-0.02532959,DiDiiiNC,activation,5,Jan_06_17,Late,41
-55,-0.039672852,DiDiiiNC,activation,5,Jan_06_17,Late,41
-50,-0.067749023,DiDiiiNC,activation,5,Jan_06_17,Late,41
-45,-0.12512207,DiDiiiNC,activation,5,Jan_06_17,Late,41
-40,-0.234985352,DiDiiiNC,activation,5,Jan_06_17,Late,41
-35,-0.335693359,DiDiiiNC,activation,5,Jan_06_17,Late,41
-30,-0.483093262,DiDiiiNC,activation,5,Jan_06_17,Late,41
-25,-0.692749023,DiDiiiNC,activation,5,Jan_06_17,Late,41
-20,-1.666259766,DiDiiiNC,activation,5,Jan_06_17,Late,41
-15,-3.729553223,DiDiiiNC,activation,5,Jan_06_17,Late,41
-10,-3.93371582,DiDiiiNC,activation,5,Jan_06_17,Late,41
-5,-3.826904297,DiDiiiNC,activation,5,Jan_06_17,Late,41
0,-3.659973145,DiDiiiNC,activation,5,Jan_06_17,Late,41
5,-3.399658203,DiDiiiNC,activation,5,Jan_06_17,Late,41
10,-3.153991699,DiDiiiNC,activation,5,Jan_06_17,Late,41
15,-2.897644043,DiDiiiNC,activation,5,Jan_06_17,Late,41
20,-2.659912109,DiDiiiNC,activation,5,Jan_06_17,Late,41
25,-2.456665039,DiDiiiNC,activation,5,Jan_06_17,Late,41
30,-2.250671387,DiDiiiNC,activation,5,Jan_06_17,Late,41
35,-2.077331543,DiDiiiNC,activation,5,Jan_06_17,Late,41
40,-1.899719238,DiDiiiNC,activation,5,Jan_06_17,Late,41
45,-1.742248535,DiDiiiNC,activation,5,Jan_06_17,Late,41
50,-1.566467285,DiDiiiNC,activation,5,Jan_06_17,Late,41
55,-1.318359375,DiDiiiNC,activation,5,Jan_06_17,Late,41
60,-1.071777344,DiDiiiNC,activation,5,Jan_06_17,Late,41
65,-0.799255371,DiDiiiNC,activation,5,Jan_06_17,Late,41
70,-0.550537109,DiDiiiNC,activation,5,Jan_06_17,Late,41
75,-0.317077637,DiDiiiNC,activation,5,Jan_06_17,Late,41
80,-0.098876953,DiDiiiNC,activation,5,Jan_06_17,Late,41
85,0.082397461,DiDiiiNC,activation,5,Jan_06_17,Late,41
90,0.073547363,DiDiiiNC,activation,5,Jan_06_17,Late,41
-80,-0.019836426,Gmouse,activation,5,Jan_06_17,No,41
-75,-0.034790039,Gmouse,activation,5,Jan_06_17,No,41
-70,-0.033874512,Gmouse,activation,5,Jan_06_17,No,41
-65,-0.034790039,Gmouse,activation,5,Jan_06_17,No,41
-60,-0.01739502,Gmouse,activation,5,Jan_06_17,No,41
-55,-0.020751953,Gmouse,activation,5,Jan_06_17,No,41
-50,-0.011291504,Gmouse,activation,5,Jan_06_17,No,41
-45,-0.016174316,Gmouse,activation,5,Jan_06_17,No,41
-40,-0.028076172,Gmouse,activation,5,Jan_06_17,No,41
-35,-0.031738281,Gmouse,activation,5,Jan_06_17,No,41
-30,-0.024719238,Gmouse,activation,5,Jan_06_17,No,41
-25,-0.038146973,Gmouse,activation,5,Jan_06_17,No,41
-20,-0.144958496,Gmouse,activation,5,Jan_06_17,No,41
-15,-1.053161621,Gmouse,activation,5,Jan_06_17,No,41
-10,-2.623596191,Gmouse,activation,5,Jan_06_17,No,41
-5,-2.809448242,Gmouse,activation,5,Jan_06_17,No,41
0,-2.78137207,Gmouse,activation,5,Jan_06_17,No,41
5,-2.684326172,Gmouse,activation,5,Jan_06_17,No,41
10,-2.55645752,Gmouse,activation,5,Jan_06_17,No,41
15,-2.40234375,Gmouse,activation,5,Jan_06_17,No,41
20,-2.275695801,Gmouse,activation,5,Jan_06_17,No,41
25,-2.126159668,Gmouse,activation,5,Jan_06_17,No,41
30,-1.981201172,Gmouse,activation,5,Jan_06_17,No,41
35,-1.838684082,Gmouse,activation,5,Jan_06_17,No,41
40,-1.725463867,Gmouse,activation,5,Jan_06_17,No,41
45,-1.586303711,Gmouse,activation,5,Jan_06_17,No,41
50,-1.472167969,Gmouse,activation,5,Jan_06_17,No,41
55,-1.385498047,Gmouse,activation,5,Jan_06_17,No,41
60,-1.301879883,Gmouse,activation,5,Jan_06_17,No,41
65,-1.211547852,Gmouse,activation,5,Jan_06_17,No,41
70,-1.095275879,Gmouse,activation,5,Jan_06_17,No,41
75,-0.949707031,Gmouse,activation,5,Jan_06_17,No,41
80,-0.849914551,Gmouse,activation,5,Jan_06_17,No,41
85,-0.74432373,Gmouse,activation,5,Jan_06_17,No,41
90,-0.627746582,Gmouse,activation,5,Jan_06_17,No,41
-80,-0.035705566,Gmouse,activation,5,Jan_06_17,Yes,41
-75,-0.028076172,Gmouse,activation,5,Jan_06_17,Yes,41
-70,-0.039672852,Gmouse,activation,5,Jan_06_17,Yes,41
-65,-0.024414063,Gmouse,activation,5,Jan_06_17,Yes,41
-60,-0.032043457,Gmouse,activation,5,Jan_06_17,Yes,41
-55,-0.040893555,Gmouse,activation,5,Jan_06_17,Yes,41
-50,-0.06439209,Gmouse,activation,5,Jan_06_17,Yes,41
-45,-0.082092285,Gmouse,activation,5,Jan_06_17,Yes,41
-40,-0.112609863,Gmouse,activation,5,Jan_06_17,Yes,41
-35,-0.20904541,Gmouse,activation,5,Jan_06_17,Yes,41
-30,-0.277709961,Gmouse,activation,5,Jan_06_17,Yes,41
-25,-0.355529785,Gmouse,activation,5,Jan_06_17,Yes,41
-20,-0.540771484,Gmouse,activation,5,Jan_06_17,Yes,41
-15,-1.710510254,Gmouse,activation,5,Jan_06_17,Yes,41
-10,-2.448120117,Gmouse,activation,5,Jan_06_17,Yes,41
-5,-2.575683594,Gmouse,activation,5,Jan_06_17,Yes,41
0,-2.532958984,Gmouse,activation,5,Jan_06_17,Yes,41
5,-2.423706055,Gmouse,activation,5,Jan_06_17,Yes,41
10,-2.295532227,Gmouse,activation,5,Jan_06_17,Yes,41
15,-2.156982422,Gmouse,activation,5,Jan_06_17,Yes,41
20,-2.015686035,Gmouse,activation,5,Jan_06_17,Yes,41
25,-1.870727539,Gmouse,activation,5,Jan_06_17,Yes,41
30,-1.747131348,Gmouse,activation,5,Jan_06_17,Yes,41
35,-1.623840332,Gmouse,activation,5,Jan_06_17,Yes,41
40,-1.507568359,Gmouse,activation,5,Jan_06_17,Yes,41
45,-1.417541504,Gmouse,activation,5,Jan_06_17,Yes,41
50,-1.303710938,Gmouse,activation,5,Jan_06_17,Yes,41
55,-1.209411621,Gmouse,activation,5,Jan_06_17,Yes,41
60,-1.129760742,Gmouse,activation,5,Jan_06_17,Yes,41
65,-1.066894531,Gmouse,activation,5,Jan_06_17,Yes,41
70,-0.947875977,Gmouse,activation,5,Jan_06_17,Yes,41
75,-0.855712891,Gmouse,activation,5,Jan_06_17,Yes,41
80,-0.762939453,Gmouse,activation,5,Jan_06_17,Yes,41
85,-0.664672852,Gmouse,activation,5,Jan_06_17,Yes,41
90,-0.586853027,Gmouse,activation,5,Jan_06_17,Yes,41
-80,-0.022888184,Gmouse,activation,5,Jan_06_17,Late,41
-75,-0.025024414,Gmouse,activation,5,Jan_06_17,Late,41
-70,-0.02166748,Gmouse,activation,5,Jan_06_17,Late,41
-65,-0.012207031,Gmouse,activation,5,Jan_06_17,Late,41
-60,-0.017700195,Gmouse,activation,5,Jan_06_17,Late,41
-55,-0.02532959,Gmouse,activation,5,Jan_06_17,Late,41
-50,-0.048522949,Gmouse,activation,5,Jan_06_17,Late,41
-45,-0.068054199,Gmouse,activation,5,Jan_06_17,Late,41
-40,-0.092163086,Gmouse,activation,5,Jan_06_17,Late,41
-35,-0.146789551,Gmouse,activation,5,Jan_06_17,Late,41
-30,-0.227966309,Gmouse,activation,5,Jan_06_17,Late,41
-25,-0.294494629,Gmouse,activation,5,Jan_06_17,Late,41
-20,-0.452575684,Gmouse,activation,5,Jan_06_17,Late,41
-15,-1.40625,Gmouse,activation,5,Jan_06_17,Late,41
-10,-2.239685059,Gmouse,activation,5,Jan_06_17,Late,41
-5,-2.358398438,Gmouse,activation,5,Jan_06_17,Late,41
0,-2.321777344,Gmouse,activation,5,Jan_06_17,Late,41
5,-2.23815918,Gmouse,activation,5,Jan_06_17,Late,41
10,-2.135925293,Gmouse,activation,5,Jan_06_17,Late,41
15,-2.038269043,Gmouse,activation,5,Jan_06_17,Late,41
20,-1.88079834,Gmouse,activation,5,Jan_06_17,Late,41
25,-1.778259277,Gmouse,activation,5,Jan_06_17,Late,41
30,-1.676025391,Gmouse,activation,5,Jan_06_17,Late,41
35,-1.548156738,Gmouse,activation,5,Jan_06_17,Late,41
40,-1.444091797,Gmouse,activation,5,Jan_06_17,Late,41
45,-1.312561035,Gmouse,activation,5,Jan_06_17,Late,41
50,-1.239318848,Gmouse,activation,5,Jan_06_17,Late,41
55,-1.137390137,Gmouse,activation,5,Jan_06_17,Late,41
60,-1.052246094,Gmouse,activation,5,Jan_06_17,Late,41
65,-0.958557129,Gmouse,activation,5,Jan_06_17,Late,41
70,-0.86517334,Gmouse,activation,5,Jan_06_17,Late,41
75,-0.800170898,Gmouse,activation,5,Jan_06_17,Late,41
80,-0.692138672,Gmouse,activation,5,Jan_06_17,Late,41
85,-0.621337891,Gmouse,activation,5,Jan_06_17,Late,41
90,-0.493774414,Gmouse,activation,5,Jan_06_17,Late,41
-80,-0.014038086,Di,activation,5,Jan_06_17,No,41
-75,-0.036010742,Di,activation,5,Jan_06_17,No,41
-70,-0.021972656,Di,activation,5,Jan_06_17,No,41
-65,-0.024414063,Di,activation,5,Jan_06_17,No,41
-60,-0.011291504,Di,activation,5,Jan_06_17,No,41
-55,-0.018005371,Di,activation,5,Jan_06_17,No,41
-50,-0.024719238,Di,activation,5,Jan_06_17,No,41
-45,-0.006713867,Di,activation,5,Jan_06_17,No,41
-40,0.009765625,Di,activation,5,Jan_06_17,No,41
-35,-0.024719238,Di,activation,5,Jan_06_17,No,41
-30,-0.010070801,Di,activation,5,Jan_06_17,No,41
-25,-0.01373291,Di,activation,5,Jan_06_17,No,41
-20,-0.042724609,Di,activation,5,Jan_06_17,No,41
-15,-0.304870605,Di,activation,5,Jan_06_17,No,41
-10,-1.598205566,Di,activation,5,Jan_06_17,No,41
-5,-2.414550781,Di,activation,5,Jan_06_17,No,41
0,-2.611694336,Di,activation,5,Jan_06_17,No,41
5,-2.632751465,Di,activation,5,Jan_06_17,No,41
10,-2.569580078,Di,activation,5,Jan_06_17,No,41
15,-2.481079102,Di,activation,5,Jan_06_17,No,41
20,-2.37487793,Di,activation,5,Jan_06_17,No,41
25,-2.252197266,Di,activation,5,Jan_06_17,No,41
30,-2.146911621,Di,activation,5,Jan_06_17,No,41
35,-1.983032227,Di,activation,5,Jan_06_17,No,41
40,-1.882629395,Di,activation,5,Jan_06_17,No,41
45,-1.776733398,Di,activation,5,Jan_06_17,No,41
50,-1.623840332,Di,activation,5,Jan_06_17,No,41
55,-1.42791748,Di,activation,5,Jan_06_17,No,41
60,-1.276550293,Di,activation,5,Jan_06_17,No,41
65,-1.083374023,Di,activation,5,Jan_06_17,No,41
70,-0.918579102,Di,activation,5,Jan_06_17,No,41
75,-0.739135742,Di,activation,5,Jan_06_17,No,41
80,-0.591125488,Di,activation,5,Jan_06_17,No,41
85,-0.459289551,Di,activation,5,Jan_06_17,No,41
90,-0.332641602,Di,activation,5,Jan_06_17,No,41
-80,-0.026245117,Di,activation,5,Jan_06_17,Yes,41
-75,-0.025939941,Di,activation,5,Jan_06_17,Yes,41
-70,-0.018310547,Di,activation,5,Jan_06_17,Yes,41
-65,-0.029602051,Di,activation,5,Jan_06_17,Yes,41
-60,-0.014648438,Di,activation,5,Jan_06_17,Yes,41
-55,-0.044250488,Di,activation,5,Jan_06_17,Yes,41
-50,-0.022888184,Di,activation,5,Jan_06_17,Yes,41
-45,-0.035705566,Di,activation,5,Jan_06_17,Yes,41
-40,-0.049743652,Di,activation,5,Jan_06_17,Yes,41
-35,-0.054321289,Di,activation,5,Jan_06_17,Yes,41
-30,-0.101318359,Di,activation,5,Jan_06_17,Yes,41
-25,-0.153808594,Di,activation,5,Jan_06_17,Yes,41
-20,-0.194702148,Di,activation,5,Jan_06_17,Yes,41
-15,-0.373535156,Di,activation,5,Jan_06_17,Yes,41
-10,-1.121826172,Di,activation,5,Jan_06_17,Yes,41
-5,-1.884155273,Di,activation,5,Jan_06_17,Yes,41
0,-2.12677002,Di,activation,5,Jan_06_17,Yes,41
5,-2.156677246,Di,activation,5,Jan_06_17,Yes,41
10,-2.135925293,Di,activation,5,Jan_06_17,Yes,41
15,-2.017822266,Di,activation,5,Jan_06_17,Yes,41
20,-1.921081543,Di,activation,5,Jan_06_17,Yes,41
25,-1.801147461,Di,activation,5,Jan_06_17,Yes,41
30,-1.660461426,Di,activation,5,Jan_06_17,Yes,41
35,-1.549072266,Di,activation,5,Jan_06_17,Yes,41
40,-1.446533203,Di,activation,5,Jan_06_17,Yes,41
45,-1.298522949,Di,activation,5,Jan_06_17,Yes,41
50,-1.218261719,Di,activation,5,Jan_06_17,Yes,41
55,-1.069946289,Di,activation,5,Jan_06_17,Yes,41
60,-0.917358398,Di,activation,5,Jan_06_17,Yes,41
65,-0.757446289,Di,activation,5,Jan_06_17,Yes,41
70,-0.604248047,Di,activation,5,Jan_06_17,Yes,41
75,-0.47088623,Di,activation,5,Jan_06_17,Yes,41
80,-0.348205566,Di,activation,5,Jan_06_17,Yes,41
85,-0.234375,Di,activation,5,Jan_06_17,Yes,41
90,-0.138244629,Di,activation,5,Jan_06_17,Yes,41
-80,-0.013122559,Di,activation,5,Jan_06_17,Late,41
-75,-0.016174316,Di,activation,5,Jan_06_17,Late,41
-70,-0.024414063,Di,activation,5,Jan_06_17,Late,41
-65,-0.037231445,Di,activation,5,Jan_06_17,Late,41
-60,-0.022277832,Di,activation,5,Jan_06_17,Late,41
-55,-0.021362305,Di,activation,5,Jan_06_17,Late,41
-50,-0.026855469,Di,activation,5,Jan_06_17,Late,41
-45,-0.039367676,Di,activation,5,Jan_06_17,Late,41
-40,-0.065917969,Di,activation,5,Jan_06_17,Late,41
-35,-0.085754395,Di,activation,5,Jan_06_17,Late,41
-30,-0.114135742,Di,activation,5,Jan_06_17,Late,41
-25,-0.141296387,Di,activation,5,Jan_06_17,Late,41
-20,-0.193481445,Di,activation,5,Jan_06_17,Late,41
-15,-0.407714844,Di,activation,5,Jan_06_17,Late,41
-10,-1.109924316,Di,activation,5,Jan_06_17,Late,41
-5,-1.862182617,Di,activation,5,Jan_06_17,Late,41
0,-2.122802734,Di,activation,5,Jan_06_17,Late,41
5,-2.143554688,Di,activation,5,Jan_06_17,Late,41
10,-2.094421387,Di,activation,5,Jan_06_17,Late,41
15,-2.014160156,Di,activation,5,Jan_06_17,Late,41
20,-1.887207031,Di,activation,5,Jan_06_17,Late,41
25,-1.811218262,Di,activation,5,Jan_06_17,Late,41
30,-1.672058105,Di,activation,5,Jan_06_17,Late,41
35,-1.55090332,Di,activation,5,Jan_06_17,Late,41
40,-1.457824707,Di,activation,5,Jan_06_17,Late,41
45,-1.304626465,Di,activation,5,Jan_06_17,Late,41
50,-1.141967773,Di,activation,5,Jan_06_17,Late,41
55,-0.941162109,Di,activation,5,Jan_06_17,Late,41
60,-0.760498047,Di,activation,5,Jan_06_17,Late,41
65,-0.588989258,Di,activation,5,Jan_06_17,Late,41
70,-0.434875488,Di,activation,5,Jan_06_17,Late,41
75,-0.251464844,Di,activation,5,Jan_06_17,Late,41
80,-0.149536133,Di,activation,5,Jan_06_17,Late,41
85,-0.02746582,Di,activation,5,Jan_06_17,Late,41
90,0.029602051,Di,activation,5,Jan_06_17,Late,41
-80,-0.018920898,DiDiiiNC,activation,1,Jan_07_17,No,41
-75,-0.020446777,DiDiiiNC,activation,1,Jan_07_17,No,41
-70,-0.016479492,DiDiiiNC,activation,1,Jan_07_17,No,41
-65,-0.019836426,DiDiiiNC,activation,1,Jan_07_17,No,41
-60,-0.010986328,DiDiiiNC,activation,1,Jan_07_17,No,41
-55,-0.017700195,DiDiiiNC,activation,1,Jan_07_17,No,41
-50,-0.014648438,DiDiiiNC,activation,1,Jan_07_17,No,41
-45,-0.016479492,DiDiiiNC,activation,1,Jan_07_17,No,41
-40,-0.011901855,DiDiiiNC,activation,1,Jan_07_17,No,41
-35,-0.019836426,DiDiiiNC,activation,1,Jan_07_17,No,41
-30,-0.024719238,DiDiiiNC,activation,1,Jan_07_17,No,41
-25,-0.040283203,DiDiiiNC,activation,1,Jan_07_17,No,41
-20,-0.151977539,DiDiiiNC,activation,1,Jan_07_17,No,41
-15,-0.73059082,DiDiiiNC,activation,1,Jan_07_17,No,41
-10,-1.767272949,DiDiiiNC,activation,1,Jan_07_17,No,41
-5,-2.108764648,DiDiiiNC,activation,1,Jan_07_17,No,41
0,-2.18170166,DiDiiiNC,activation,1,Jan_07_17,No,41
5,-2.159729004,DiDiiiNC,activation,1,Jan_07_17,No,41
10,-2.059326172,DiDiiiNC,activation,1,Jan_07_17,No,41
15,-1.960144043,DiDiiiNC,activation,1,Jan_07_17,No,41
20,-1.860046387,DiDiiiNC,activation,1,Jan_07_17,No,41
25,-1.742553711,DiDiiiNC,activation,1,Jan_07_17,No,41
30,-1.635437012,DiDiiiNC,activation,1,Jan_07_17,No,41
35,-1.522827148,DiDiiiNC,activation,1,Jan_07_17,No,41
40,-1.438293457,DiDiiiNC,activation,1,Jan_07_17,No,41
45,-1.344604492,DiDiiiNC,activation,1,Jan_07_17,No,41
50,-1.255493164,DiDiiiNC,activation,1,Jan_07_17,No,41
55,-1.153259277,DiDiiiNC,activation,1,Jan_07_17,No,41
60,-1.074829102,DiDiiiNC,activation,1,Jan_07_17,No,41
65,-1.008911133,DiDiiiNC,activation,1,Jan_07_17,No,41
70,-0.888671875,DiDiiiNC,activation,1,Jan_07_17,No,41
75,-0.831604004,DiDiiiNC,activation,1,Jan_07_17,No,41
80,-0.741882324,DiDiiiNC,activation,1,Jan_07_17,No,41
85,-0.671691895,DiDiiiNC,activation,1,Jan_07_17,No,41
90,-0.601196289,DiDiiiNC,activation,1,Jan_07_17,No,41
-80,-0.01953125,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-75,-0.027160645,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-70,-0.036010742,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-65,-0.026855469,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-60,-0.034179688,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-55,-0.03326416,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-50,-0.052185059,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-45,-0.056762695,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-40,-0.078430176,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-35,-0.078125,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-30,-0.091247559,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-25,-0.140686035,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-20,-0.318603516,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-15,-0.70892334,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-10,-1.07208252,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-5,-1.23260498,DiDiiiNC,activation,1,Jan_07_17,Yes,41
0,-1.231079102,DiDiiiNC,activation,1,Jan_07_17,Yes,41
5,-1.181640625,DiDiiiNC,activation,1,Jan_07_17,Yes,41
10,-1.105957031,DiDiiiNC,activation,1,Jan_07_17,Yes,41
15,-1.042480469,DiDiiiNC,activation,1,Jan_07_17,Yes,41
20,-0.964355469,DiDiiiNC,activation,1,Jan_07_17,Yes,41
25,-0.87677002,DiDiiiNC,activation,1,Jan_07_17,Yes,41
30,-0.795288086,DiDiiiNC,activation,1,Jan_07_17,Yes,41
35,-0.730895996,DiDiiiNC,activation,1,Jan_07_17,Yes,41
40,-0.651550293,DiDiiiNC,activation,1,Jan_07_17,Yes,41
45,-0.603027344,DiDiiiNC,activation,1,Jan_07_17,Yes,41
50,-0.550842285,DiDiiiNC,activation,1,Jan_07_17,Yes,41
55,-0.48828125,DiDiiiNC,activation,1,Jan_07_17,Yes,41
60,-0.444030762,DiDiiiNC,activation,1,Jan_07_17,Yes,41
65,-0.403137207,DiDiiiNC,activation,1,Jan_07_17,Yes,41
70,-0.343322754,DiDiiiNC,activation,1,Jan_07_17,Yes,41
75,-0.305175781,DiDiiiNC,activation,1,Jan_07_17,Yes,41
80,-0.261535645,DiDiiiNC,activation,1,Jan_07_17,Yes,41
85,-0.211486816,DiDiiiNC,activation,1,Jan_07_17,Yes,41
90,-0.184936523,DiDiiiNC,activation,1,Jan_07_17,Yes,41
-80,-0.026855469,DiDiiiNC,activation,1,Jan_07_17,Late,41
-75,-0.024719238,DiDiiiNC,activation,1,Jan_07_17,Late,41
-70,-0.024108887,DiDiiiNC,activation,1,Jan_07_17,Late,41
-65,-0.018005371,DiDiiiNC,activation,1,Jan_07_17,Late,41
-60,-0.03112793,DiDiiiNC,activation,1,Jan_07_17,Late,41
-55,-0.021362305,DiDiiiNC,activation,1,Jan_07_17,Late,41
